Platform,File,PKG,seconds
laptop-Intel; 3romanzi; 6.285507; 0.9220681190490723
laptop-Intel; 3romanzi; 7.135724; 0.9257411956787109
laptop-Intel; 3romanzi; 6.82298; 0.9145686626434326
laptop-Intel; 3romanzi; 6.982831; 0.9193241596221924
laptop-Intel; 3romanzi; 6.927228; 0.9298975467681885
laptop-Intel; 3romanzi; 6.597579; 0.920835018157959
laptop-Intel; 3romanzi; 6.99223; 0.9325361251831055
laptop-Intel; 3romanzi; 6.755903; 0.9117996692657471
laptop-Intel; 3romanzi; 7.076581; 0.9041917324066162
laptop-Intel; 3romanzi; 6.642317; 0.9142940044403076
laptop-Intel; 3romanzi; 6.785139; 0.9218671321868896
